mal_id,title,title_english,type,episodes,status,score,scored_by,rank,popularity,members,favorites,source,rating,season,year,duration,synopsis,images_url,trailer_url,genres,studios,themes,demographics,aired_from,aired_to
19,Monster,Monster,TV,74.0,Finished Airing,8.89,493121,25.0,119,1287110,60293,Manga,R+ - Mild Nudity,spring,2004.0,24 min per ep,"Dr. Kenzou Tenma, an elite neurosurgeon recently engaged to his hospital director's daughter, is well on his way to ascending the hospital hierarchy. That is until one night, a seemingly small event changes Dr. Tenma's life forever. While preparing to perform surgery on someone, he gets a call from the hospital director telling him to switch patients and instead perform life-saving brain surgery on a famous performer. His fellow doctors, fiancée, and the hospital director applaud his accomplishment; but because of the switch, a poor immigrant worker is dead, causing Dr. Tenma to have a crisis of conscience.

So when a similar situation arises, Dr. Tenma stands his ground and chooses to perform surgery on the young boy Johan Liebert instead of the town's mayor. Unfortunately, this choice leads to serious ramifications for Dr. Tenma—losing his social standing being one of them. However, with the mysterious death of the director and two other doctors, Dr. Tenma's position is restored. With no evidence to convict him, he is released and goes on to attain the position of hospital director. 

Nine years later when Dr. Tenma saves the life of a criminal, his past comes back to haunt him—once again, he comes face to face with the monster he operated on. He must now embark on a quest of pursuit to make amends for the havoc spread by the one he saved.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/10/18793.jpg,,"Drama, Mystery, Suspense",Madhouse,"Adult Cast, Psychological",Seinen,2004-04-07T00:00:00+00:00,2005-09-28T00:00:00+00:00
37491,Gintama. Shirogane no Tamashii-hen - Kouhan-sen,Gintama. Silver Soul Arc - Second Half War,TV,14.0,Finished Airing,8.88,105219,26.0,1235,221774,1086,Manga,PG-13 - Teens 13 or older,summer,2018.0,24 min per ep,"Following the temporary retreat of the Altana Liberation Army from the Kabuki District, the state of the war has seemingly improved. However, as the Oniwaban, Shinsengumi, and residents of the district combat the army's remnants, Edo's greatest inventor Gengai Hiraga is abducted. Responsible for causing the enemy's withdrawal by rendering their weapons useless, Gengai's nanomachine virus is now at risk of being shut down.

Meanwhile, a laser capable of obliterating a planet is activated in Earth's orbit on the Liberation Army's mother ship. Another battle ensues when Shinsuke Takasugi and the rest of the Kiheitai arrive on the vessel to stop the weapon from firing. Forced to fight a war on two fronts, the Yorozuya and their allies must prevail on both sides to save Edo and the rest of the world.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1776/96566.jpg,https://www.youtube-nocookie.com/embed/E2rzD37MCSg?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Comedy, Sci-Fi",Bandai Namco Pictures,"Gag Humor, Historical, Parody, Samurai",Shounen,2018-07-09T00:00:00+00:00,2018-10-08T00:00:00+00:00
54492,Kusuriya no Hitorigoto,The Apothecary Diaries,TV,24.0,Finished Airing,8.86,426992,27.0,294,765195,25232,Light novel,PG-13 - Teens 13 or older,fall,2023.0,22 min per ep,"Maomao, an apothecary's daughter, has been plucked from her peaceful life and sold to the lowest echelons of the imperial court. Now merely a maid, Maomao settles into her new mundane life and hides her extensive knowledge of medicine in order to avoid any unwanted attention.

Not long after Maomao's arrival, the emperor's infant children inexplicably begin to experience grave symptoms—almost as if a curse has been cast. The curious Maomao easily solves the mystery and, to remain out of the limelight, attempts to leave an anonymous tip. Unfortunately, the dashing and perceptive eunuch Jinshi sees through it and manages to single her out.

In recognition of her talent, Maomao is promoted to lady-in-waiting for the emperor's favorite concubine, Gyokuyou. As Maomao continues to remedy the numerous ailments afflicting the imperial court, her pharmaceutical expertise quickly proves indispensable.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1708/138033.jpg,https://www.youtube-nocookie.com/embed/hkflaNu6yAQ?enablejsapi=1&wmode=opaque&autoplay=1,"Drama, Mystery","OLM, TOHO animation STUDIO","Historical, Medical",,2023-10-22T00:00:00+00:00,2024-03-24T00:00:00+00:00
51535,Shingeki no Kyojin: The Final Season - Kanketsu-hen,Attack on Titan: Final Season - The Final Chapters,TV Special,2.0,Finished Airing,8.86,499829,27.0,261,824324,17029,Manga,R - 17+ (violence & profanity),,,1 hr 12 min per ep,"In the wake of Eren Yeager's cataclysmic actions, his friends and former enemies form an alliance against his genocidal rampage. Though once bitter foes, Armin Arlert, Mikasa Ackerman, and the remaining members of the Scout Regiment join forces with Reiner Braun and the survivors of the Marleyan military. Their meager united front sets out on a mission to stop Eren's wrath and—if possible—save their old comrade in the process.

As Eren pushes forward at any cost, he battles his own internal turmoil. Although he feels immense remorse over his horrific invasion, Eren believes he harbors noble intentions: he believes the path ahead is the only way to save his friends and, to a greater extent, his people.

The opposing battalions spiral toward an inevitable final clash that may claim the lives of millions. Though they face an army of monsters beyond anything they could have previously imagined, Mikasa, Armin, and their allies stand brave in the face of certain doom.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1279/131078.jpg,https://www.youtube-nocookie.com/embed/E7WytLM2KvY?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Drama, Suspense",MAPPA,"Gore, Military, Survival",Shounen,2023-03-04T00:00:00+00:00,2023-11-05T00:00:00+00:00
35247,Owarimonogatari 2nd Season,Owarimonogatari Second Season,TV Special,7.0,Finished Airing,8.86,207309,29.0,604,430679,9038,Light novel,R - 17+ (violence & profanity),,,22 min per ep,"Following an encounter with oddity specialist Izuko Gaen, third-year high school student Koyomi Araragi wakes up in a strange, deserted void only to be greeted by a joyfully familiar face in an alarmingly unfamiliar place.  

Araragi, with the help of his girlfriend Hitagi Senjougahara, maneuvers through the webs of his past and the perplexities of the present in search of answers. However, fate once again delivers him to the eccentric transfer student Ougi Oshino, who brings forth an unexpected proposal that may unearth the very foundation to which he is anchored. As Araragi peels back the layers of mystery surrounding an apparition, he discovers a truth not meant to be revealed.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/6/87322.jpg,https://www.youtube-nocookie.com/embed/7WdyIcDlK2o?enablejsapi=1&wmode=opaque&autoplay=1,"Comedy, Mystery, Supernatural",Shaft,Vampire,,2017-08-12T00:00:00+00:00,2017-08-13T00:00:00+00:00
40682,Kingdom 3rd Season,Kingdom: Season 3,TV,26.0,Finished Airing,8.84,52277,31.0,1961,128114,2631,Manga,R - 17+ (violence & profanity),spring,2020.0,25 min per ep,"Following the successful Sanyou campaign, the Qin army, including 1,000-Man Commander Xin, inches ever closer to fulfilling King Ying Zheng's dream of unifying China. With a major geographical foothold in the state of Wei now under its control, Qin sets its sights eastward toward the remaining warring states.

Meanwhile Li Mu—an unparalleled strategist and the newly appointed prime minister of the state of Zhao—has taken advantage of Zhao's temporary truce with Qin to negotiate with the other states without interruption. Seemingly without warning, Ying Zheng receives news that armies from the states of Chu, Zhao, Wei, Han, Yan, and Qi have crossed into Qin territory. Realizing too late the purpose behind Li Mu's truce with Qin, Zheng quickly gathers his advisors to devise a plan to address the six-state coalition army on their doorstep. For the first time in history, the state of Qin faces complete destruction and must use every resource and strategy at their disposal to prevent themselves from being wiped off the map.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1443/111830.jpg,https://www.youtube-nocookie.com/embed/CasaH4vvYEw?enablejsapi=1&wmode=opaque&autoplay=1,Action,"Studio Pierrot, Studio Signpost","Historical, Military",Seinen,2020-04-06T00:00:00+00:00,2021-10-17T00:00:00+00:00
37987,Violet Evergarden Movie,Violet Evergarden: The Movie,Movie,1.0,Finished Airing,8.84,328372,31.0,327,706427,9592,Light novel,PG-13 - Teens 13 or older,,,2 hr 20 min,"Several years have passed since the end of The Great War. As the radio tower in Leidenschaftlich continues to be built, telephones will soon become more relevant, leading to a decline in demand for ""Auto Memory Dolls."" Even so, Violet Evergarden continues to rise in fame after her constant success with writing letters. However, sometimes the one thing you long for is the one thing that does not appear.

Violet Evergarden Movie follows Violet as she continues to comprehend the concept of emotion and the meaning of love. At the same time, she pursues a glimmer of hope that the man who once told her, ""I love you,"" may still be alive even after the many years that have passed.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1825/110716.jpg,https://www.youtube-nocookie.com/embed/NSIzsFOfd8M?enablejsapi=1&wmode=opaque&autoplay=1,"Award Winning, Drama",Kyoto Animation,,,2020-09-18T00:00:00+00:00,
59571,Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack,Attack on Titan: The Last Attack,Movie,1.0,Finished Airing,8.83,30496,33.0,2866,71689,524,Manga,R - 17+ (violence & profanity),,,2 hr 24 min,A compilation movie for Shingeki no Kyojin: The Final Season - Kanketsu-hen.,https://cdn.myanimelist.net/images/anime/1379/145452.jpg,https://www.youtube-nocookie.com/embed/PuE1uRbpkTk?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Drama, Suspense",MAPPA,"Gore, Military, Survival",Shounen,2024-11-08T00:00:00+00:00,
32281,Kimi no Na wa.,Your Name.,Movie,1.0,Finished Airing,8.83,2046681,32.0,11,2970499,94612,Original,PG-13 - Teens 13 or older,,,1 hr 46 min,"Mitsuha Miyamizu, a high school girl, yearns to live the life of a boy in the bustling city of Tokyo—a dream that stands in stark contrast to her present life in the countryside. Meanwhile in the city, Taki Tachibana lives a busy life as a high school student while juggling his part-time job and hopes for a future in architecture.

One day, Mitsuha awakens in a room that is not her own and suddenly finds herself living the dream life in Tokyo—but in Taki's body! Elsewhere, Taki finds himself living Mitsuha's life in the humble countryside. In pursuit of an answer to this strange phenomenon, they begin to search for one another.

Kimi no Na wa. revolves around Mitsuha and Taki's actions, which begin to have a dramatic impact on each other's lives, weaving them into a fabric held together by fate and circumstance.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/5/87048.jpg,https://www.youtube-nocookie.com/embed/3KR8_igDs1Y?enablejsapi=1&wmode=opaque&autoplay=1,"Award Winning, Drama",CoMix Wave Films,,,2016-08-26T00:00:00+00:00,
49387,Vinland Saga Season 2,Vinland Saga Season 2,TV,24.0,Finished Airing,8.82,452431,34.0,271,808816,19504,Manga,R - 17+ (violence & profanity),winter,2023.0,25 min per ep,"After his father's death and the destruction of his village at the hands of English raiders, Einar wishes for a peaceful life with his family on their newly rebuilt farms. However, fate has other plans: his village is invaded once again. Einar watches helplessly as the marauding Danes burn his lands and slaughter his family. The invaders capture Einar and take him back to Denmark as a slave. 

Einar clings to his mother's final words to survive. He is purchased by Ketil, a kind slave owner and landlord who promises that Einar can regain his freedom in return for working in the fields. Soon, Einar encounters his new partner in farm cultivation—Thorfinn, a dejected and melancholic slave. As Einar and Thorfinn work together toward their freedom, they are haunted by both sins of the past and the ploys of the present. Yet they carry on, grasping for a glimmer of hope, redemption, and peace in a world that is nothing but unjust and unforgiving.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1170/124312.jpg,https://www.youtube-nocookie.com/embed/jBetoIlnDIM?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Adventure, Drama",MAPPA,"Gore, Historical",Seinen,2023-01-10T00:00:00+00:00,2023-06-20T00:00:00+00:00
